date,state,city,summary,month,year_month
2022-07-27,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS SIGHTING/1850E/PROVIDENCE APCH ADVISED, SOCATA TBM7, BMG - EWB, REPORTED BLACK UAS 500 FEET BELOW ACFT WHILE E BOUND AT 3,500 FEET 21 S PROVIDENCE. NO EVASIVE ACTION REPORTED. LEOS NOT NOTIFIED.",7,2022-07
2022-07-27,NEBRASKA,NORTH PLATTE,"PRELIM INFO FROM FAA OPS: NORTH PLATTE, NE/UAS SIGHTING/2110C/DENVER ARTCC ADVISED, A321, DTW - SLC, REPORTED POSSIBLE UAS PASS BELOW ACFT AT THE 12 O'CLOCK POSITION WHILE W BOUND AT FL340 35 SE NORTH PLATTE. NO EVASIVE ACTION REPORTED. PILOT STATED THE OBJECT APPEARED TO BE STATIONARY WITH NO LIGHTS. NEBRASKA STATE PD NOTIFIED.",7,2022-07
2022-07-28,FLORIDA,MAYPORT,"PRELIM INFO FROM FAA OPS: MAYPORT, FL/UAS SIGHTING/0949E/NAVAL STATION MAYPORT ADVISED, H60, REPORTED A UAS FROM THE LEFT SIDE WHILE E BOUND AT 1,500 FEET 4 ENE MAYPORT TACAN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",7,2022-07
2022-07-28,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1030E/FORT LAUDERDALE EXECUTIVE ATCT ADVISED, CESSNA C172, FORT LAUDERDALE EXECUTIVE ARPT, FL (FXE) - FXE, REPORTED A GREEN AND RED UAS OFF THE LEFT SIDE WHILE E BOUND AT 500 FEET 1 MILE FINAL RUNWAY 9.  NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED.",7,2022-07
2022-07-28,WASHINGTON,EVERETT,"PRELIM INFO FROM FAA OPS: EVERETT, WA/UAS SIGHTING/0955P/PAINE ATCT ADVISED, BELLANCA BL8, RNT - PAE, REPORTED A UAS WHILE NNW BOUND AT 2,500 FEET 7 ESE PAE. NO EVASIVE ACTION TAKEN. EVERETT PD NOTIFIED.",7,2022-07
2022-07-28,MARYLAND,BALTIMORE,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS SIGHTING/1857E/POTOMAC TRACON ADVISED, B738, DTW - BWI, REPORTED LARGE UAS AT SAME ALTITUDE FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,700 FEET 9 ESE BWI. NO EVASIVE ACTION REPORTED. ANNE ARUNDEL COUNTY PD NOTIFIED.",7,2022-07
2022-07-29,PENNSYLVANIA,HARRISBURG,"PRELIM INFO FROM FAA OPS: HARRISBURG, PA/UAS SIGHTING/0225E/POWER PLANT SECURITY REPORTED A WHITE UAS WITH RED FLASHING LIGHTS FLY OVER POWER PLANT AT 200 FEET 3 SSE HARRISBURG. NO ACFT INVOLVED. LEO NOTIFICATION NOT REPORTED.",7,2022-07
2022-07-29,NEW JERSEY,LINDEN,"PRELIM INFO FROM FAA OPS: LINDEN, NJ/UAS SIGHTING/0911E/NEW YORK TRACON ADVISED, A320, MSP - LGA, REPORTED A BLACK/ORANGE UAS FROM THE 900 FEET BELOW ACFT WHILE NE BOUND AT 5,000 FEET 18.4 NNW LDJ. NO EVASIVE ACTION TAKEN. NEW YORK PD AIR UNIT NOTIFIED.",7,2022-07
2022-07-29,FLORIDA,TAMPA,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS SIGHTING/1117E/TAMPA APCH ADVISED, A319, LGA - TPA, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 2,000 FEET 6 N TPA. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",7,2022-07
2022-07-29,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1322E/ORLANDO ATCT ADVISED, B737, LYNDEN PINDLING INTL ARPT) (MYNN) - MCO, REPORTED A WHITE UAS WEST OF RUNWAY 17L AT 600 FEET AT THE 9 O'CLOCK POSITION 2 N MCO. NO EVASIVE MANEUVERS.  ORANGE COUNTY SHERIFF AVIATION DEPARTMENT NOTIFIED.",7,2022-07
2022-07-29,TEXAS,SAN ANTONIO,"PRELIM INFO FROM FAA OPS: SAN ANTONIO, TX/UAS SIGHTING/1420C/SAN ANTONIO ATCT ADVISED, PIPER P28A, HYI - SAT, REPORTED A UAS FROM 500 FEET BELOW ACFT WHILE SW BOUND AT 4,500 FEET VCNTY SKF. NO EVASIVE ACTION TAKEN. SAN ANTONIO PD NOTIFIED.",7,2022-07
2022-07-29,MONTANA,KALISPELL,"PRELIM INFO FROM FAA OPS: KALISPELL, MT/UAS SIGHTING/1755M/KALISPELL ATCT ADVISED, LEARJET LJ75, REPORTED ORANGE AND GRAY QUAD COPTER UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,000 FEET 2.5 N GPI. NO EVASIVE ACTION TAKEN. KALISPELL PD NOTIFIED.",7,2022-07
2022-07-29,FLORIDA,VERO BEACH,"PRELIM INFO FROM FAA OPS: VERO BEACH, FL/UAS SIGHTING/2018E/MIAMI ARTCC ADVISED, PIPER P28A, MLB - PHK, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE SW BOUND AT 6,000 FEET 11 WSW VERO BEACH. NO EVASIVE ACTION TAKEN. ST LUCIUS COUNTY SHERIFF NOTIFIED.",7,2022-07
2022-07-30,NEVADA,NORTH LAS VEGAS,"PRELIM INFO FROM FAA OPS: NORTH LAS VEGAS, NV/UAS SIGHTING/0807P/NORTH LAS VEGAS ATCT ADVISED, SPORTSTAR MAX,REPORTED A UAS AT 3,000 FEET LOCATED 500 FEET BELOW AIRCRAFT 9 NW NORTH VGT. NO EVASIVE ACTION TAKEN. NORTH LAS VEGAS PD NOTIFIED.",7,2022-07
2022-07-30,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1139E/ORLANDO ATCT ADVISED, B739, MCO - MCO, REPORTED A WHITE UAS FROM THE LEFT SIDE WHILE S BOUND AT 900 FEET 3 N MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.",7,2022-07
2022-07-30,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS SIGHTING/1214E/CHARLOTTE ATCT ADVISED, CRJ9, GSP - CLT, REPORTED WHITE QUADCOPTER UAS AT 3,000 FEET 11 SE CLT. NO EVASIVE ACTION TAKEN. CHARLOTTE PD NOTIFIED.",7,2022-07
2022-07-30,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1042M/DENVER TRACON ADVISED, B737, DEN - TUL, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 9,200 FEET 10 E DEN. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",7,2022-07
2022-07-30,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS SIGHTING/1435E/PHILADELPHIA ATCT ADVISED, A321, BOS - PHL, REPORTED A GRAY/SILVER UAS FROM THE BELOW ACFT WHILE W BOUND AT 3,000 FEET 15 E PHL. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",7,2022-07
2022-07-30,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1617E/ISLIP ATCT ADVISED, MOONEY M20P, HWV - HWV, REPORTED A BLACK UAS WHILE S BOUND AT 1,000 FEET 5 NE ISP. NO EVASIVE ACTION TAKEN. SUFFOLK COUNTY PD AIR UNIT NOTIFIED.",7,2022-07
2022-07-30,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1742E/MIAMI ATCT ADVISED, B734, CAMAGUEY, CUBA (MUCM) - MIA, REPORTED A UAS FROM THE 11 O'CLOCK POSITION  WHILE E BOUND AT 1,900 FEET 7 W MIA. NO EVASIVE ACTION REPORTED. MDPD NOTIFIED.",7,2022-07
2022-07-30,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1817E/JF KENNEDY ATCT ADVISED, A321, CANCUN, MEXICO (MMUN) - JFK, REPORTED BLACK AND BROWN UAS WHILE SW BOUND AT 700 FEET 5 NE JFK. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",7,2022-07
2022-07-30,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/2158C/NASHVILLE ATCT ADVISED, HELO, REPORTED UAS WHILE W BOUND AT 1,200 FEET 5 WNW BNA. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED.",7,2022-07
2022-07-31,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1110E/COLUMBUS APCH ADVISED, CRJ2, TORONTO, CANADA (CYYZ) - CMH, REPORTED A BLACK UAS OFF FRONT SIDE WHILE E BOUND AT 1,200 FEET 3 W CMH. NO EVASIVE ACTION TAKEN. COLUMBUS PD NOTIFIED.",7,2022-07
2022-07-31,LOUISIANA,BATON ROUGE,"PRELIM INFO FROM FAA OPS: BATON ROUGE, LA/UAS SIGHTING/1433C/BATON ROUGE ATCT ADVISED, B738, BTR - MIA, AIRCRAFT OBSERVED A WHITE AND GRAY UAS SIDE WHILE SE BOUND AT 5,600 FEET 10 SE BTR. NO EVASIVE ACTION WAS TAKEN. E BATON ROUGE PARISH PD NOTIFIED.",7,2022-07
2022-07-31,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1553E/KENNEDY ATCT ADVISED, B738, CANCUN, MEXICO (MMUN) - JFK, REPORTED UAS 500 FEET BELOW WHILE E BOUND AT 1,000 FEET ON 3 MILE BASE TO FINAL RUNWAY 13L. NO EVASIVE ACTION TAKEN. NY/NJ PORT AUTHORITY NOTIFIED.",7,2022-07
2022-07-31,DELAWARE,WILMINGTON,"PRELIM INFO FROM FAA OPS: WILMINGTON, DE/UAS SIGHTING/1845E/PHILADELPHIA ATCT ADVISED, CESSNA C182, ILG - LDJ, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 1,000 FEET 1 N ILG. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",7,2022-07
2022-07-31,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/2016C/CHICAGO TRACON ADVISED, CESSNA C172, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 2,000 FEET 13 E ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",7,2022-07
2022-07-31,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2015C/HOUSTON TRACON ADVISED, E75L, LAX - IAH, REPORTED A BLACK UAS PASS BEHIND WHILE E BOUND AT 5,000 FEET 18 W IAH. NO EVASIVE ACTION TAKEN. DPS NOTIFIED.",7,2022-07
2022-08-01,ARIZONA,SCOTTSDALE,"PRELIM INFO FROM FAA OPS: SCOTTSDALE, AZ/UAS SIGHTING/0825M/SCOTTSDALE ATCT ADVISED, CESSNA C172, REPORTED UAS OFF RIGHT SIDE WHILE W BOUND AT 2,000 FEET 1 N SCOTTSDALE. NO EVASIVE ACTION REPORTED. SCOTTSDALE PD NOTIFIED.",8,2022-08
2022-08-01,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS SIGHTING/1200E/ANDREWS ATCT ADVISED, B757, REPORTED BLACK QUAD COPTER UAS 300 FEET BELOW ACFT WHILE S BOUND AT 1,500 FEET 2 S ANDREWS. NO EVASIVE ACTION REPORTED. PRINCE GEORGES SHERIFF NOTIFIED.",8,2022-08
2022-08-01,TEXAS,SAN ANTONIO,"PRELIM INFO FROM FAA OPS: SAN ANTONIO, TX/UAS SIGHTING/1645C/SAN ANTONIO APCH ADVISED, CESSNA C208, REPORTED A WHITE UAS 1,000 FEET BELOW ACFT WHILE W BOUND AT 3,500 FEET 5 KELLY TACAN (KSY). NO EVASIVE ACTION TAKEN. BEXAR COUNTY SHERIFF NOTIFIED.",8,2022-08
2022-08-01,CONNECTICUT,HARTFORD,"PRELIM INFO FROM FAA OPS: HARTFORD, CT/UAS SIGHTING/1930E/YANKEE TRACON ADVISED, A320, MCO - BDL, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE NNE BOUND AT 8,300 FEET 8 N HARTFORD. NO EVASIVE ACTION TAKEN. CONNECTICUT STATE PD NOTIFIED.",8,2022-08
2022-08-02,OKLAHOMA,IDABEL,"PRELIM INFO FROM FAA OPS: IDABEL, OK/UAS SIGHTING/LATE REPORT-1400C/FORT WORTH ARTCC ADVISED, BEECH BE9L, PWA - 4O4, REPORTED A BLACK UAS WHILE N BOUND AT 3,500 FEET 10 W IDABEL (4O4). NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",8,2022-08
2022-08-02,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1602M/DENVER TRACON ADVISED, B739, LAS - DEN, REPORTED UAS AT THE 9 O'CLOCK POSITION WHILE N BOUND AT 10,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.",8,2022-08
2022-08-02,PENNSYLVANIA,ALLENTOWN,"PRELIM INFO FROM FAA OPS: ALLENTOWN, PA/UAS SIGHTING/1932E/ALLENTOWN APCH ADVISED, CESSNA C182, REPORTED UAS AT 5,700 FEET FROM THE RIGHT SIDE WHILE S BOUND AT 6,000 FEET 2 E ABE. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED.",8,2022-08
2022-08-02,VIRGINIA,BROOKE,"PRELIM INFO FROM FAA OPS: BROOKE, VA/UAS SIGHTING/2235E/WASHINGTON ARTCC ADVISED MULTIPLE ACFT REPORTED A UAS WITH RED AND WHITE LIGHTS AT FL239 20 S BROOKE VORTAC. NO EVASIVE ACTION TAKEN. ST MARY'S COUNTY SHERIFF NOTIFIED.",8,2022-08
2022-08-03,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1016E/OPA LOCKA ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS WHILE SE BOUND AT 1,000 FEET 2.4 NW OPF. NO EVASIVE ACTION TAKEN. MDPD NOTIFIED.",8,2022-08
2022-08-03,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1517E/DOBBINS GCA ADVISED, C130, MGE - MGE, REPORTED A UAS WHILE N BOUND AT 4,000 FEET 12 SW HMP. NO EVASIVE ACTION TAKEN. BASE DEFENSE NOTIFIED.",8,2022-08
2022-08-03,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1528P/LAS VEGAS ATCT ADVISED, HELO, REPORTED UAS FROM THE LEFT SIDE WHILE N BOUND AT 3,000 FEET 4 N LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",8,2022-08
2022-08-03,MINNESOTA,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1950C/MINNEAPOLIS ATCT ADVISED, A319, BTV - MSP, REPORTED UAS FROM THE RIGHT SIDE WHILE WNW BOUND AT 3,800 FEET 12 ESE MSP. NO EVASIVE ACTION TAKEN. DAKOTA COUNTY SHERIFF NOTIFIED.",8,2022-08
2022-08-03,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/2036E/ATLANTA ARTCC ADVISED, B739, ATL - CVG, REPORTED A UAS WHILE N BOUND AT 17,500 FEET 42 N ATL. NO EVASIVE ACTION TAKEN. LEO NOT NOTIFIED.",8,2022-08
2022-08-03,CONNECTICUT,HARTFORD,"PRELIM INFO FROM FAA OPS: HARTFORD, CT/UAS SIGHTING/1946E/HARTFORD FCT ADVISED, EUOCOPTER EC35, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,800 FEET .5 N HFD. NO EVASIVE ACTION TAKEN. HARTFORD PD NOTIFIED.",8,2022-08
2022-08-03,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/2006P/LOS ANGELES ATCT ADVISED, A321, VANCOUVER, CANADA (CYVR) - LAX, REPORTED A BLACK UAS WHILE E BOUND AT 2,400 FEET ON 7 MILE FINAL RUNWAY 24R. NO EVASIVE ACTION TAKEN. LAX ARPT PD TO BE NOTIFIED.",8,2022-08
2022-08-04,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1758E/ORLANDO ATCT ADVISED, B737, ORD - MCO, REPORTED WHITE QUAD COPTER UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 2,000 FEET 4 N MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY PD NOTIFIED.",8,2022-08
2022-08-04,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1800E/ORLANDO ATCT ADVISED, B739, DTW - MCO, REPORTED WHITE UAS 5 FEET OFF THE NOSE FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,800 FEET 4 N MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY PD NOTIFIED.",8,2022-08
2022-08-04,MICHIGAN,PONTIAC,WATERFORD PD (248) 674-0351,8,2022-08
2022-08-05,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/LATE REPORT-0727E/NEW YORK TRACON ADVISED, CRJ7, GSO - LGA, REPORTED A WHITE UAS WHILE NE BOUND AT 3,200 FEET 4 E LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",8,2022-08
2022-08-05,CALIFORNIA,PALO ALTO,"PRELIM INFO FROM FAA OPS: PALO ALTO, CA/UAS SIGHTING/1508P/PALO ALTO ATCT ADVISED, CESSNA C172, REPORTED UAS PASS OFF RIGHT SIDE WHILE SW BOUND AT 2,700 FEET 4 PALO ALTO. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",8,2022-08
2022-08-05,MINNESOTA,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1715C/MSP ATCT ADVISED, A321, PHX - MSP, REPORTED A WHITE UAS AT 200 FEET WHILE ON .5 MILE FINAL RUNWAY 12L. NO EVASIVE ACTION REPORTED. MSP ARPT PD NOTIFIED.",8,2022-08
2022-08-05,HAWAII,HONOLULU,"PRELIM INFO FROM FAA OPS: HONOLULU, HI/UAS SIGHTING/1658L/, CESSNA C208, HNL - LIH, REPORTED A BLACK UAS FROM THE RIGHT SIDE AT 2,600 FEET 4 ESE HNL. NO EVASIVE ACTION TAKEN. HONOLULU PD NOTIFIED.",8,2022-08
2022-08-05,CALIFORNIA,SAN JOSE,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS SIGHTING/2038P/REID-HILLVIEW ATCT OBSERVED UAS ON .5 MILE FINAL 31L AND RUNWAY 31R AT 200 FEET. NO IMPACT TO OPERATIONS. SAN JOSE PD NOTIFIED.",8,2022-08
2022-08-06,NEW YORK,BUFFALO,"CLOSE-OUT INFO FROM FAA OPS: BUFFALO, NY/UAS INCIDENT/0215E/BUFFALO ATCT ADVISED, LEARJET LJ31, UAS ACTIVITY SUSPENDED. LEO RESPONDED BUT NO SUSPECT IDENTIFIED.",8,2022-08
2022-08-06,TEXAS,COLLEGE STATION,"PRELIM INFO FROM FAA OPS: COLLEGE STATION, TX/UAS SIGHTING/1155C/HOUSTON TRACON ADVISED, CESSNA C182, WEST HOUSTON ARPT, TX (IWS) - CLL, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE NNW BOUND AT 1,800 FEET 16 SE COLLEGE STATION (CLL). NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",8,2022-08
2022-08-06,CALIFORNIA,BURBANK,"PRELIM INFO FROM FAA OPS: BURBANK, CA/UAS SIGHTING/1010P/SOCAL TRACON ADVISED, CIRRUS SR20, OXR - LGB, REPORTED A GOLDEN COLOR UAS 1 MILE OFF THE RIGHT SIDE WHILE W BOUND AT 5,000 FEET OVER BURBANK. NO EVASIVE ACTION TAKEN. LOS ANGELES AIR SUPPORT NOTIFIED.",8,2022-08
2022-08-06,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1300C/NASHVILLE ATCT ADVISED, B738, DFW - BNA, REPORTED A UAS FROM THE RIGHT SIDE WHILE N BOUND AT 3,500 FEET 5 NW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT PD NOTIFIED.",8,2022-08
2022-08-06,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/1245P/PORTLAND ATCT ADVISED, A321, MSP - PDX, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 3,000 FEET 10 E PDX. NO EVASIVE ACTION TAKEN. PORTLAND INTL ARPT COMMUNICATION CENTER NOTIFIED.",8,2022-08
2022-08-06,NEW YORK,WHITE PLAINS,"PRELIM INFO FROM FAA OPS: WHITE PLAINS, NY/UAS SIGHTING/1705E/WHITE PLAINS ATCT ADVISED, CRJ9, DTW - HPN, REPORTED A SILVER UAS AT THE 12 O'CLOCK POSITION WHILE SSE BOUND AT 1,000 FEET 3 MILE FINAL RUNWAY 16. NO EVASIVE ACTION TAKEN. WESTCHESTER COUNTY SHERIFF NOTIFIED.",8,2022-08
2022-08-06,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1739E/BOSTON TRACON ADVISED, CESSNA C680, BHB - BOS, REPORTED A WHITE UAS WHILE E BOUND AT 4,000 FEET 5 N BOSTON. NO EVASIVE ACTION REPORTED. LEOS NOT NOTIFIED.",8,2022-08
2022-08-06,WASHINGTON,OLYMPIA,"PRELIM INFO FROM FAA OPS: OLYMPIA, WA/UAS SIGHTING/1445P/SEATTLE TRACON ADVISED, E75L, SBA - SEA, REPORTED A UAS OFF THE RIGHT SIDE WHILE N BOUND AT 12,200 FEET 15 E OLYMPIA (OLM). NO EVASIVE ACTION TAKEN. THURSTON COUNTY SHERIFF NOTIFIED.",8,2022-08
2022-08-06,WASHINGTON,SEATTLE,"PRELIM INFO FROM FAA OPS: SEATTLE, WA/UAS SIGHTING/1555P/SEATTLE TRACON ADVISED, F18S, REPORTED A WHITE UAS WHILE W BOUND AT 6,000 FEET 10 N SEA. NO EVASIVE ACTION TAKEN. BLUE ANGELS TERMINATED AIRSHOW 15 MINUTES EARLY DUE TO SAFETY CONCERNS. NORCOM NOTIFIED.",8,2022-08
2022-08-07,WASHINGTON,SEATTLE,"PRELIM INFO FROM FAA OPS: SEATTLE, WA/UAS SIGHTING/0342P/BOEING ATCT ADVISED, AGUSTA A109, REPORTED UAS 100 FEET ABOVE HARBORVIEW MEDICAL CENTER HELIPORT WHILE N BOUND. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",8,2022-08
2022-08-07,TENNESSEE,CHATTANOOGA,"PRELIM INFO FROM FAA OPS: CHATTANOOGA, TN/UAS SIGHTING/1330E/CHATTANOOGA ATCT ADVISED, BEECH BE40,  REPORTED UAS 50 FEET ABOVE ACFT WHILE W BOUND AT 3,700 FEET 4 W CHATTANOOGA. NO EVASIVE ACTION REPORTED. LEOS NOT NOTIFIED.",8,2022-08
2022-08-07,NEW YORK,BUFFALO,"PRELIM INFO FROM FAA OPS: BUFFALO, NY/UAS SIGHTING/1337E/BUFFALO ATCT ADVISED, CRJ9, JFK - BUF, REPORTED A RED AND BLACK QUADCOPTER OFF LEFT SIDE WHILE SW BOUND AT 2,300 FEET 9 NE BUF. NO EVASIVE ACTION TAKEN. NIAGARA FALLS TRANSIT AUTHORITY PD NOTIFIED.",8,2022-08
2022-08-07,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1437E/COLUMBUS ATCT ADVISED, ROBINSON R44, REPORTED A GREY OR BLACK UAS WHILE W BOUND AT 1,100 FEET 5 WSW CMH. NO EVASIVE ACTION TAKEN. OHIO HIGHWAY STATE PATROL NOTIFIED.",8,2022-08
2022-08-07,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS SIGHTING/1945P/NORCAL TRACON ADVISED, B738, OAK - LAS, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 3,500 FEET 6 N SFO. NO EVASIVE ACTION TAKEN. SAN FRANCISCO PD NOTIFIED.",8,2022-08
2022-08-08,MASSACHUSETTS,HYANNIS,"PRELIM INFO FROM FAA OPS: HYANNIS, MA/UAS SIGHTING/0915E/HYANNIS ATCT ADVISED, BEECH BE20, FOK - HYA, REPORTED A GREY OR BLACK UAS WHILE SSE BOUND AT 2,500 FEET ON RIGHT BASE RUNWAY 24. NO EVASIVE ACTION TAKEN. BARNSTABLE PD NOTIFIED. NUMBER NOT PROVIDED.",8,2022-08
2022-08-09,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS SIGHTING/LATE REPORT-0942C/MOBILE ATCT ADVISED, BEECH BE65, REPORTED A WHITE UAS WHILE W BOUND AT 8,000 FEET 15 NE BFM. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOT NOTIFIED.",8,2022-08
2022-08-09,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1107E/TETERBORO ATCT ADVISED, CESSNA C680, EVV - TEB, REPORTED A SILVER UAS PASS BELOW WHILE S BOUND AT 2,000 FEET 7 NE TEB. NO EVASIVE ACTION REPORTED. PARAMUS PD NOTIFIED.",8,2022-08
2022-08-09,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1214E/NCRCC REPORTED A UAS VCNTY OF WASHINGTON MONUMENT AT 100 FT 2.5 NNE DCA. NO IMPACT TO ACFT. SECRET SERVICE RESPONDED AND MITIGATED UAS ACTIVITY.",8,2022-08
2022-08-09,WISCONSIN,MILWAUKEE,"PRELIM INFO FROM FAA OPS: MILWAUKEE, WI/UAS SIGHTING/1532C/MILWAUKEE ATCT ADVISED, DASSAULT F2TH, REPORTED A WHITE UAS FROM THE 11 O'CLOCK POSITION WHILE E BOUND AT 2,200 FEET 4 WSW MKE. NO EVASIVE ACTION REPORTED. MILWAUKEE CO SHERIFF NOTIFIED.",8,2022-08
2022-08-09,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1840E/OPA LOCKA ATCT ADVISED, AIRBUS CN35, OBSERVED A UAS AT THE 3 O'CLOCK POSITION WHILE WESTBOUND AT 1,500 FEET ON DOWNWIND FOR RUNWAY 9L OPF. NO EVASIVE ACTION TAKEN. MIAMI DADE PD NOTIFIED.",8,2022-08
